"Date","Price","Open","High","Low","Vol.","Change %"
"10/24/2022","11,550.0","12,450.0","12,600.0","11,550.0","2.04M","-6.85%"
"10/21/2022","12,400.0","13,450.0","13,450.0","12,400.0","3.02M","-6.77%"
"10/20/2022","13,300.0","13,400.0","13,550.0","13,200.0","856.40K","-1.48%"
"10/19/2022","13,500.0","13,850.0","13,900.0","13,400.0","942.10K","-1.46%"
"10/18/2022","13,700.0","13,900.0","14,100.0","13,650.0","2.04M","1.48%"
"10/17/2022","13,500.0","13,100.0","13,500.0","13,050.0","1.62M","1.12%"
"10/14/2022","13,350.0","13,450.0","13,700.0","13,200.0","2.38M","2.69%"
"10/13/2022","13,000.0","13,200.0","13,500.0","12,950.0","1.51M","0.39%"
"10/12/2022","12,950.0","12,500.0","13,250.0","12,500.0","2.11M","1.97%"
"10/11/2022","12,700.0","13,600.0","13,650.0","12,700.0","3.32M","-6.96%"
"10/10/2022","13,650.0","12,850.0","13,800.0","12,800.0","2.32M","3.02%"
"10/07/2022","13,250.0","13,800.0","13,900.0","13,250.0","3.96M","-6.69%"
"10/06/2022","14,200.0","15,100.0","15,200.0","14,200.0","1.87M","-5.96%"
"10/05/2022","15,100.0","14,800.0","15,300.0","14,750.0","3.06M","4.50%"
"10/04/2022","14,450.0","15,500.0","15,800.0","14,450.0","3.37M","-5.25%"
"10/03/2022","15,250.0","16,400.0","16,500.0","15,250.0","2.46M","-6.73%"
"09/30/2022","16,350.0","16,550.0","16,750.0","15,850.0","3.96M","-3.82%"
"09/29/2022","17,000.0","18,250.0","18,300.0","16,900.0","6.85M","-6.34%"
"09/28/2022","18,150.0","19,300.0","19,500.0","18,150.0","8.44M","-6.92%"
"09/27/2022","19,500.0","19,400.0","19,950.0","19,250.0","5.08M","1.04%"
"09/26/2022","19,300.0","19,450.0","19,850.0","18,850.0","5.61M","-2.03%"
"09/23/2022","19,700.0","18,850.0","19,800.0","18,750.0","7.29M","4.79%"
"09/22/2022","18,800.0","18,400.0","18,850.0","18,300.0","2.59M","1.08%"
"09/21/2022","18,600.0","18,650.0","19,100.0","18,400.0","2.11M","-0.27%"
"09/20/2022","18,650.0","18,600.0","18,850.0","18,150.0","1.98M","0.54%"
"09/19/2022","18,550.0","18,800.0","19,300.0","18,000.0","4.30M","-1.33%"
"09/16/2022","18,800.0","19,100.0","19,300.0","18,800.0","2.24M","-2.59%"
"09/15/2022","19,300.0","19,500.0","19,700.0","19,300.0","2.26M","0.26%"
"09/14/2022","19,250.0","18,900.0","19,700.0","18,500.0","3.40M","0.26%"
"09/13/2022","19,200.0","19,050.0","19,200.0","18,550.0","2.33M","0.52%"
"09/12/2022","19,100.0","19,100.0","19,500.0","19,000.0","1.54M","0.53%"
"09/09/2022","19,000.0","19,200.0","19,200.0","18,000.0","4.45M","0.00%"
"09/08/2022","19,000.0","19,700.0","19,700.0","18,800.0","4.33M","-2.81%"
"09/07/2022","19,550.0","19,850.0","20,400.0","19,550.0","4.93M","-1.51%"
"09/06/2022","19,850.0","19,350.0","20,200.0","19,300.0","4.58M","2.32%"
"09/05/2022","19,400.0","19,500.0","19,750.0","19,400.0","1.45M","-0.51%"
"08/31/2022","19,500.0","19,200.0","19,650.0","19,100.0","2.50M","1.56%"
"08/30/2022","19,200.0","19,700.0","19,900.0","19,200.0","2.23M","-1.54%"
"08/29/2022","19,500.0","19,450.0","19,900.0","19,050.0","5.18M","-2.50%"
"08/26/2022","20,000.0","20,400.0","20,550.0","19,950.0","4.97M","-1.72%"
"08/25/2022","20,350.0","20,350.0","20,650.0","20,300.0","2.77M","0.25%"
"08/24/2022","20,300.0","20,400.0","20,600.0","20,200.0","3.18M","0.33%"
"08/23/2022","20,233.6","19,345.8","20,280.4","19,299.1","4.91M","3.09%"
"08/22/2022","19,626.2","19,813.1","20,046.7","19,532.7","5.45M","-2.10%"
"08/19/2022","20,046.7","20,280.4","20,467.3","19,813.1","5.23M","-0.23%"
"08/18/2022","20,093.4","20,560.7","20,654.2","20,093.4","4.54M","-2.27%"
"08/17/2022","20,560.7","20,887.8","21,028.0","20,327.1","6.54M","-1.57%"
"08/16/2022","20,887.8","20,280.4","21,121.5","20,186.9","7.44M","3.47%"
"08/15/2022","20,186.9","20,514.0","20,654.2","20,140.2","5.28M","-0.92%"
"08/12/2022","20,373.8","20,046.7","20,373.8","19,719.6","5.82M","1.63%"
"08/11/2022","20,046.7","21,028.0","21,028.0","19,672.9","9.65M","-2.94%"
"08/10/2022","20,654.2","20,000.0","20,934.6","19,953.3","7.15M","2.55%"
"08/09/2022","20,140.2","19,953.3","20,467.3","19,813.1","6.98M","1.41%"
"08/08/2022","19,859.8","20,140.2","20,140.2","19,626.2","4.18M","-0.47%"
"08/05/2022","19,953.3","19,813.1","20,093.4","19,579.4","4.43M","0.71%"
"08/04/2022","19,813.1","20,280.4","20,467.3","19,813.1","7.53M","-0.47%"
"08/03/2022","19,906.5","19,626.2","20,046.7","19,486.0","4.98M","0.71%"
"08/02/2022","19,766.3","20,000.0","20,280.4","19,672.9","6.92M","-1.17%"
"08/01/2022","20,000.0","19,018.7","20,093.4","19,018.7","10.05M","5.16%"
"07/29/2022","19,018.7","19,252.3","19,439.2","18,972.0","5.25M","-0.97%"
"07/28/2022","19,205.6","19,532.7","19,953.3","19,205.6","7.60M","0.00%"
"07/27/2022","19,205.6","18,878.5","19,345.8","18,691.6","3.80M","0.74%"
"07/26/2022","19,065.4","19,018.7","19,859.8","19,018.7","5.45M","0.00%"
"07/25/2022","19,065.4","18,598.1","19,345.8","18,598.1","5.58M","3.03%"
"07/22/2022","18,504.7","18,972.0","19,299.1","18,504.7","4.02M","-2.46%"
"07/21/2022","18,972.0","19,579.4","19,579.4","18,972.0","5.13M","-3.10%"
"07/20/2022","19,579.4","18,691.6","19,579.4","18,598.1","13.13M","6.89%"
"07/19/2022","18,317.7","18,364.5","18,504.7","17,943.9","2.91M","0.00%"
"07/18/2022","18,317.7","18,271.0","19,018.7","18,084.1","8.13M","0.77%"
"07/15/2022","18,177.6","18,411.2","18,878.5","18,177.6","6.44M","-0.26%"
"07/14/2022","18,224.3","17,897.2","18,411.2","17,850.5","3.40M","1.04%"
"07/13/2022","18,037.4","18,504.7","18,831.8","17,943.9","6.88M","-2.53%"
"07/12/2022","18,504.7","18,084.1","18,598.1","17,850.5","6.26M","2.06%"
"07/11/2022","18,130.8","17,710.3","18,457.9","17,523.4","4.61M","0.52%"
"07/08/2022","18,037.4","17,943.9","18,504.7","17,757.0","4.14M","2.12%"
"07/07/2022","17,663.5","16,635.5","17,663.5","16,635.5","6.75M","6.78%"
"07/06/2022","16,542.0","16,261.7","16,775.7","16,074.8","4.38M","0.00%"
"07/05/2022","16,542.0","16,869.2","17,102.8","16,542.0","3.02M","-1.94%"
"07/04/2022","16,869.2","16,869.2","17,196.3","16,775.7","2.99M","1.40%"
"07/01/2022","16,635.5","15,654.2","16,635.5","15,327.1","5.28M","6.91%"
"06/30/2022","15,560.7","16,355.1","16,682.2","15,514.0","3.22M","-4.86%"
"06/29/2022","16,355.1","16,635.5","16,915.9","16,261.7","5.39M","-3.32%"
"06/28/2022","16,915.9","16,729.0","17,243.0","16,729.0","3.02M","1.12%"
"06/27/2022","16,729.0","16,542.0","16,962.6","16,355.1","2.76M","3.17%"
"06/24/2022","16,214.9","16,261.7","17,009.3","15,981.3","6.92M","-0.57%"
"06/23/2022","16,308.4","16,214.9","16,308.4","15,934.6","2.78M","1.45%"
"06/22/2022","16,074.8","16,074.8","16,355.1","15,981.3","3.67M","4.24%"
"06/21/2022","15,420.6","14,626.2","15,420.6","14,299.1","7.03M","6.80%"
"06/20/2022","14,439.2","15,700.9","16,074.8","14,439.2","5.59M","-6.93%"
"06/17/2022","15,514.0","15,233.6","15,607.5","15,000.0","5.94M","-3.77%"
"06/16/2022","16,121.5","16,729.0","16,822.4","15,981.3","3.12M","-0.29%"
"06/15/2022","16,168.2","17,383.2","17,850.5","16,168.2","7.06M","-6.99%"
"06/14/2022","17,383.2","17,757.0","18,224.3","17,289.7","4.37M","-2.62%"
"06/13/2022","17,850.5","18,224.3","18,831.8","17,850.5","7.00M","-6.83%"
"06/10/2022","19,158.9","20,093.4","20,327.1","19,158.9","6.21M","-5.96%"
"06/09/2022","20,373.8","20,186.9","20,700.9","20,186.9","2.65M","0.23%"
"06/08/2022","20,327.1","19,906.5","20,514.0","19,626.2","4.67M","4.07%"
"06/07/2022","19,532.7","19,813.1","20,233.6","18,878.5","9.44M","-3.46%"
"06/06/2022","20,233.6","21,729.0","22,102.8","20,233.6","7.53M","-6.88%"
"06/03/2022","21,729.0","21,214.9","22,243.0","21,028.0","7.36M","1.97%"
"06/02/2022","21,308.4","20,747.7","21,401.9","20,467.3","7.61M","3.87%"
"06/01/2022","20,514.0","20,841.1","20,981.3","20,186.9","3.79M","-0.90%"
"05/31/2022","20,700.9","20,280.4","21,355.1","20,140.2","7.89M","1.37%"
"05/30/2022","20,420.6","20,467.3","21,121.5","20,140.2","4.85M","0.23%"
"05/27/2022","20,373.8","20,093.4","20,794.4","19,953.3","5.10M","0.93%"
"05/26/2022","20,186.9","20,233.6","20,934.6","20,140.2","4.72M","-0.69%"
"05/25/2022","20,327.1","20,373.8","20,934.6","20,093.4","6.44M","2.84%"
"05/24/2022","19,766.3","18,598.1","19,766.3","18,037.4","5.66M","6.82%"
"05/23/2022","18,504.7","19,579.4","19,766.3","18,271.0","4.34M","-4.35%"
"05/20/2022","19,345.8","19,626.2","20,093.4","19,205.6","5.02M","-0.72%"
"05/19/2022","19,486.0","18,691.6","19,532.7","18,317.7","4.60M","3.73%"
"05/18/2022","18,785.0","18,785.0","19,205.6","18,504.7","5.33M","4.42%"
"05/17/2022","17,990.6","16,869.2","17,990.6","16,822.4","3.94M","6.94%"
"05/16/2022","16,822.4","17,757.0","18,130.8","16,822.4","3.04M","-1.91%"
"05/13/2022","17,149.5","18,364.5","18,411.2","17,149.5","4.90M","-6.85%"
"05/12/2022","18,411.2","19,252.3","19,532.7","18,411.2","3.40M","-6.86%"
"05/11/2022","19,766.3","19,486.0","19,859.8","19,065.4","2.78M","2.67%"
"05/10/2022","19,252.3","17,102.8","19,252.3","17,102.8","4.87M","6.19%"
"05/09/2022","18,130.8","18,878.5","19,158.9","18,130.8","5.25M","-6.95%"
"05/06/2022","19,486.0","19,345.8","20,420.6","19,345.8","3.70M","-4.14%"
"05/05/2022","20,327.1","21,308.4","21,448.6","19,859.8","6.71M","-4.61%"
"05/04/2022","21,308.4","20,046.7","21,588.8","19,719.6","6.26M","5.56%"
"04/29/2022","20,186.9","19,532.7","20,280.4","19,345.8","5.56M","1.89%"
"04/28/2022","19,813.1","19,859.8","20,607.5","19,626.2","10.03M","2.66%"
"04/27/2022","19,299.1","18,598.1","19,299.1","18,364.5","3.82M","6.99%"
"04/26/2022","18,037.4","16,915.9","18,037.4","16,635.5","7.20M","6.93%"
"04/25/2022","16,869.2","18,691.6","18,691.6","16,822.4","5.45M","-5.99%"
"04/22/2022","17,943.9","18,037.4","18,691.6","16,448.6","5.25M","2.40%"
"04/21/2022","17,523.4","17,850.5","18,785.0","17,523.4","8.74M","-6.95%"
"04/20/2022","18,831.8","19,719.6","20,046.7","18,831.8","7.71M","-6.93%"
"04/19/2022","20,233.6","21,542.0","22,009.3","20,233.6","7.89M","-6.88%"
"04/18/2022","21,729.0","23,364.5","23,364.5","21,729.0","10.53M","-7.00%"
"04/15/2022","23,364.5","24,439.2","24,719.6","23,364.5","6.79M","-4.40%"
"04/14/2022","24,439.2","25,140.2","25,140.2","24,439.2","3.04M","-1.69%"
"04/13/2022","24,859.8","24,766.3","24,953.3","23,364.5","5.29M","2.31%"
"04/12/2022","24,299.1","25,887.8","26,121.5","24,299.1","4.60M","-4.41%"
"04/08/2022","25,420.5","25,700.9","26,121.5","25,233.6","5.06M","-0.37%"
"04/07/2022","25,514.0","26,495.3","26,682.2","25,514.0","3.55M","-3.53%"
"04/06/2022","26,448.6","26,635.5","27,523.4","26,214.9","6.49M","-1.74%"
"04/05/2022","26,915.9","26,074.8","27,196.2","26,074.8","8.35M","3.23%"
"04/04/2022","26,074.8","26,074.8","26,448.6","25,700.9","4.18M","0.72%"
"04/01/2022","25,887.8","25,046.7","25,887.8","24,859.8","4.29M","2.59%"
"03/31/2022","25,233.6","25,700.9","25,887.8","25,233.6","3.14M","-0.74%"
"03/30/2022","25,420.5","26,168.2","26,915.9","25,327.1","5.86M","-3.72%"
"03/29/2022","26,401.9","26,074.8","26,869.1","25,700.9","5.10M","1.80%"
"03/28/2022","25,934.6","26,542.0","26,822.4","25,327.1","8.17M","-3.98%"
"03/25/2022","27,009.3","27,757.0","27,757.0","26,915.9","5.55M","-2.03%"
"03/24/2022","27,570.1","26,635.5","27,990.6","26,635.5","8.90M","2.97%"
"03/23/2022","26,775.7","27,009.3","27,289.7","26,635.5","6.81M","0.17%"
"03/22/2022","26,729.0","26,308.4","27,476.6","26,261.7","11.33M","1.78%"
"03/21/2022","26,261.7","25,747.7","26,635.5","25,747.7","6.07M","1.81%"
"03/18/2022","25,794.4","25,934.6","26,448.6","25,747.7","6.53M","-0.54%"
"03/17/2022","25,934.6","25,981.3","26,401.9","25,887.8","3.81M","0.54%"
"03/16/2022","25,794.4","26,635.5","26,635.5","25,747.7","5.10M","-2.13%"
"03/15/2022","26,355.1","24,766.3","26,495.3","24,626.2","12.54M","6.42%"
"03/14/2022","24,766.3","24,392.5","25,140.2","23,364.5","5.02M","1.34%"
"03/11/2022","24,439.2","24,299.1","25,140.2","24,299.1","5.08M","0.58%"
"03/10/2022","24,299.1","25,046.7","25,046.7","24,299.1","4.85M","0.00%"
"03/09/2022","24,299.1","24,953.3","25,140.2","24,252.3","6.66M","-2.62%"
"03/08/2022","24,953.3","25,233.6","25,654.2","24,766.3","6.12M","-2.55%"
"03/07/2022","25,607.5","25,654.2","26,074.8","25,327.1","4.97M","-1.79%"
"03/04/2022","26,074.8","25,186.9","26,542.0","25,140.2","8.23M","4.30%"
"03/03/2022","25,000.0","25,420.5","25,514.0","24,579.4","7.29M","-0.74%"
"03/02/2022","25,186.9","25,794.4","26,074.8","25,093.4","5.83M","-2.71%"
"03/01/2022","25,887.8","25,280.4","26,214.9","25,280.4","5.07M","2.03%"
"02/28/2022","25,373.8","25,700.9","25,934.6","25,327.1","5.51M","-1.99%"
"02/25/2022","25,887.8","25,981.3","26,355.1","25,654.2","5.42M","1.47%"
"02/24/2022","25,514.0","26,729.0","27,102.8","25,000.0","12.50M","-5.04%"
"02/23/2022","26,869.1","26,542.0","27,523.4","26,448.6","6.07M","1.95%"
"02/22/2022","26,355.1","26,401.9","27,009.3","25,981.3","9.66M","-2.42%"
"02/21/2022","27,009.3","25,514.0","27,009.3","25,420.5","11.30M","6.25%"
"02/18/2022","25,420.5","24,859.8","25,560.7","24,766.3","5.20M","1.49%"
"02/17/2022","25,046.7","25,280.4","25,794.4","25,000.0","5.99M","-0.92%"
"02/16/2022","25,280.4","24,719.6","25,654.2","24,672.9","6.55M","3.05%"
"02/15/2022","24,532.7","24,392.5","24,719.6","24,065.4","3.60M","0.57%"
"02/14/2022","24,392.5","23,831.8","25,093.4","23,831.8","6.62M","0.00%"
"02/11/2022","24,392.5","24,672.9","24,766.3","24,345.8","5.11M","-2.43%"
"02/10/2022","25,000.0","25,140.2","25,420.5","24,486.0","3.41M","0.94%"
"02/09/2022","24,766.3","23,457.9","25,467.3","23,364.5","9.59M","3.92%"
"02/08/2022","23,831.8","25,607.5","25,700.9","23,831.8","18.97M","-6.93%"
"02/07/2022","25,607.5","25,981.3","26,495.3","24,392.5","7.26M","0.00%"
"01/28/2022","25,607.5","27,570.1","27,943.9","25,607.5","15.76M","-6.96%"
"01/27/2022","27,523.4","27,850.5","28,411.2","27,289.7","4.56M","-1.83%"
"01/26/2022","28,037.4","29,906.5","29,906.5","28,037.4","6.24M","-3.54%"
"01/25/2022","29,065.4","26,729.0","29,158.9","26,635.5","7.95M","6.14%"
"01/24/2022","27,383.2","28,785.0","29,252.3","27,383.2","9.24M","-6.98%"
"01/21/2022","29,439.2","29,906.5","30,700.9","29,345.8","7.93M","-0.16%"
"01/20/2022","29,486.0","27,570.1","29,486.0","27,570.1","8.38M","6.95%"
"01/19/2022","27,570.1","28,037.4","28,457.9","27,429.9","6.27M","0.68%"
"01/18/2022","27,383.2","26,214.9","28,504.7","25,700.9","9.87M","2.09%"
"01/17/2022","26,822.4","29,158.9","29,439.2","26,822.4","10.08M","-6.97%"
"01/14/2022","28,831.8","26,028.0","28,831.8","25,981.3","11.82M","6.93%"
"01/13/2022","26,962.6","29,906.5","30,093.4","26,962.6","14.05M","-6.94%"
"01/12/2022","28,971.9","29,158.9","30,794.4","28,130.8","18.26M","-4.17%"
"01/11/2022","30,233.6","29,719.6","31,635.5","28,785.0","13.84M","0.78%"
"01/10/2022","30,000.0","31,775.7","32,943.9","30,000.0","15.16M","-6.96%"
"01/07/2022","32,243.0","31,308.4","32,243.0","31,028.0","8.58M","2.07%"
"01/06/2022","31,588.8","30,467.3","32,196.2","30,186.9","8.43M","2.74%"
"01/05/2022","30,747.6","31,308.4","32,336.4","30,747.6","16.81M","1.70%"
"01/04/2022","30,233.6","28,971.9","30,233.6","28,504.7","7.34M","6.94%"
"12/31/2021","28,271.0","28,130.8","29,345.8","27,663.5","7.81M","1.00%"
"12/30/2021","27,990.6","28,691.6","28,971.9","27,757.0","8.94M","-2.44%"
"12/29/2021","28,691.6","28,411.2","29,626.2","28,317.7","7.46M","1.99%"
"12/28/2021","28,130.8","26,869.1","28,691.6","26,869.1","17.29M","4.88%"
"12/27/2021","26,822.4","26,729.0","27,009.3","25,700.9","8.16M","1.06%"
"12/24/2021","26,542.0","27,102.8","27,336.4","26,168.2","10.63M","1.25%"
"12/23/2021","26,214.9","24,672.9","26,214.9","24,345.8","24.36M","6.86%"
"12/22/2021","24,532.7","24,299.1","25,186.9","24,205.6","8.72M","1.16%"
"12/21/2021","24,252.3","23,551.4","24,626.2","23,551.4","6.20M","1.76%"
"12/20/2021","23,831.8","24,719.6","24,766.3","23,691.6","10.01M","-3.77%"
"12/17/2021","24,766.3","25,514.0","26,074.8","24,532.7","11.49M","-1.85%"
"12/16/2021","25,233.6","24,299.1","25,233.6","24,018.7","10.37M","3.65%"
"12/15/2021","24,345.8","25,233.6","25,654.2","24,158.9","11.22M","-4.23%"
"12/14/2021","25,420.5","25,327.1","26,635.5","25,046.7","9.53M","0.37%"
"12/13/2021","25,327.1","24,065.4","25,327.1","23,878.5","14.40M","6.90%"
"12/10/2021","23,691.6","23,925.2","24,579.4","23,644.8","7.98M","-1.36%"
"12/09/2021","24,018.7","22,897.2","24,205.6","22,897.2","7.09M","2.39%"
"12/08/2021","23,457.9","23,177.6","23,831.8","23,130.8","5.12M","1.62%"
"12/07/2021","23,084.1","22,102.8","23,084.1","21,588.8","6.69M","6.93%"
"12/06/2021","21,588.8","22,429.9","23,177.6","21,308.4","9.11M","-3.75%"
"12/03/2021","22,429.9","23,972.0","24,299.1","22,429.9","13.21M","-6.25%"
"12/02/2021","23,925.2","24,906.5","25,467.3","23,925.2","10.27M","-4.83%"
"12/01/2021","25,140.2","25,186.9","25,420.5","24,532.7","7.06M","-0.19%"
"11/30/2021","25,186.9","24,392.5","25,654.2","24,392.5","12.32M","3.65%"
"11/29/2021","24,299.1","22,616.8","24,672.9","22,616.8","13.80M","3.38%"
"11/26/2021","23,504.7","23,831.8","24,486.0","23,084.1","10.00M","-1.76%"
"11/25/2021","23,925.2","23,972.0","24,906.5","23,504.7","11.41M","-0.20%"
"11/24/2021","23,972.0","24,018.7","24,158.9","23,364.5","11.25M","5.99%"
"11/23/2021","22,616.8","20,841.1","22,616.8","20,841.1","9.51M","6.84%"
"11/22/2021","21,168.2","22,803.7","23,317.7","21,168.2","13.78M","-6.98%"
"11/19/2021","22,757.0","24,018.7","24,672.9","22,616.8","20.94M","-6.35%"
"11/18/2021","24,299.1","23,831.8","24,766.3","23,644.8","9.56M","0.78%"
"11/17/2021","24,112.1","23,551.4","24,158.9","23,084.1","6.92M","2.79%"
"11/16/2021","23,457.9","21,682.2","23,457.9","21,401.9","19.35M","6.81%"
"11/15/2021","21,962.6","21,915.9","23,084.1","21,588.8","14.66M","-0.63%"
"11/12/2021","22,102.8","22,243.0","22,383.2","21,682.2","9.20M","-0.63%"
"11/11/2021","22,243.0","22,803.7","23,084.1","21,495.3","16.39M","0.42%"
"11/10/2021","22,149.5","20,841.1","22,149.5","20,841.1","10.12M","7.00%"
"11/09/2021","20,700.9","20,467.3","21,168.2","20,280.4","9.95M","0.68%"
"11/08/2021","20,560.7","20,420.6","21,401.9","20,093.4","12.99M","0.46%"
"11/05/2021","20,467.3","20,280.4","20,887.8","20,140.2","10.03M","4.78%"
"11/04/2021","19,532.7","18,271.0","19,532.7","17,757.0","14.22M","6.91%"
"11/03/2021","18,271.0","19,532.7","19,626.2","18,271.0","23.57M","-6.91%"
"11/02/2021","19,626.2","18,878.5","20,000.0","18,878.5","10.66M","3.96%"
"11/01/2021","18,878.5","18,177.6","18,878.5","18,037.4","14.40M","6.88%"
"10/29/2021","17,663.5","16,822.4","17,663.5","16,775.7","16.76M","6.78%"
"10/28/2021","16,542.0","16,682.2","16,869.2","16,448.6","7.39M","-0.84%"
"10/27/2021","16,682.2","16,355.1","16,962.6","16,261.7","12.04M","2.59%"
"10/26/2021","16,261.7","16,121.5","16,448.6","15,887.8","6.53M","-0.29%"
"10/25/2021","16,308.4","15,887.8","16,588.8","15,887.8","13.84M","3.25%"
"10/22/2021","15,794.4","14,953.3","15,794.4","14,906.5","18.70M","6.96%"
"10/21/2021","14,766.3","15,000.0","15,046.7","14,719.6","3.94M","-0.63%"
"10/20/2021","14,859.8","14,859.8","15,140.2","14,672.9","4.32M","0.63%"
"10/19/2021","14,766.3","14,626.2","14,906.5","14,579.4","4.84M","1.28%"
"10/18/2021","14,579.4","15,046.7","15,186.9","14,579.4","11.86M","-3.11%"
"10/15/2021","15,046.7","15,514.0","15,560.7","14,953.3","9.56M","-2.72%"
"10/14/2021","15,467.3","15,514.0","15,654.2","15,373.8","6.19M","0.61%"
"10/13/2021","15,373.8","15,420.6","15,654.2","15,327.1","6.60M","0.61%"
"10/12/2021","15,280.4","15,327.1","15,607.5","15,233.6","6.38M","0.00%"
"10/11/2021","15,280.4","15,373.8","15,514.0","15,000.0","9.94M","0.00%"
"10/08/2021","15,280.4","15,514.0","15,794.4","15,280.4","6.98M","-0.91%"
"10/07/2021","15,420.6","15,700.9","15,794.4","15,373.8","7.67M","-0.90%"
"10/06/2021","15,560.7","15,046.7","15,700.9","14,953.3","12.03M","4.06%"
"10/05/2021","14,953.3","15,046.7","15,233.6","14,953.3","4.64M","-0.62%"
"10/04/2021","15,046.7","14,766.3","15,327.1","14,579.4","9.12M","1.90%"
"10/01/2021","14,766.3","14,532.7","15,093.5","14,532.7","7.97M","0.64%"
"09/30/2021","14,672.9","14,859.8","14,906.5","14,626.2","4.92M","-1.26%"
"09/29/2021","14,859.8","14,345.8","14,906.5","14,065.4","11.01M","6.34%"
"09/28/2021","13,974.2","13,974.2","14,241.2","13,885.2","7.11M","0.00%"
"09/27/2021","13,974.2","14,063.2","14,597.2","13,929.7","10.37M","-0.63%"
"09/24/2021","14,063.2","13,885.2","14,597.2","13,751.7","11.19M","1.61%"
"09/23/2021","13,840.7","14,419.2","14,419.2","13,840.7","7.46M","-2.81%"
"09/22/2021","14,241.2","13,351.1","14,241.2","13,351.1","12.49M","6.67%"
"09/21/2021","13,351.1","13,351.1","13,529.1","13,217.6","4.90M","-1.64%"
"09/20/2021","13,573.6","13,796.2","13,929.7","13,529.1","6.63M","0.00%"
"09/17/2021","13,573.6","13,618.2","13,885.2","13,484.6","5.24M","0.66%"
"09/16/2021","13,484.6","13,707.2","13,840.7","13,484.6","3.57M","-0.66%"
"09/15/2021","13,573.6","13,084.1","13,618.2","12,950.6","4.55M","3.74%"
"09/14/2021","13,084.1","13,173.1","13,440.1","13,084.1","4.80M","-1.67%"
"09/13/2021","13,306.6","13,707.2","13,840.7","13,306.6","6.48M","-3.24%"
"09/10/2021","13,751.7","13,929.7","14,419.2","13,751.7","6.65M","-1.28%"
"09/09/2021","13,929.7","13,662.7","14,018.7","13,618.2","4.34M","1.95%"
"09/08/2021","13,662.7","13,840.7","13,929.7","13,529.1","5.83M","-1.29%"
"09/07/2021","13,840.7","14,597.2","14,686.2","13,662.7","10.54M","-4.31%"
"09/06/2021","14,463.7","13,707.2","14,463.7","13,707.2","14.69M","6.91%"
"09/01/2021","13,529.1","13,128.6","13,529.1","13,084.1","5.78M","3.05%"
"08/31/2021","13,128.6","13,484.6","13,484.6","13,084.1","5.91M","-1.99%"
"08/30/2021","13,395.6","13,173.1","13,529.1","13,084.1","6.68M","3.79%"
"08/27/2021","12,906.1","12,416.6","12,906.1","12,372.0","4.29M","3.57%"
"08/26/2021","12,461.1","12,639.1","12,906.1","12,416.6","3.53M","-0.36%"
"08/25/2021","12,505.6","12,372.0","12,550.1","12,238.5","3.10M","2.18%"
"08/24/2021","12,238.5","12,283.0","12,550.1","12,194.0","5.43M","-0.36%"
"08/23/2021","12,283.0","12,995.1","13,173.1","12,283.0","7.61M","-6.12%"
"08/20/2021","13,084.1","13,707.2","14,018.7","12,906.1","10.36M","-5.47%"
"08/19/2021","13,840.7","13,573.6","13,974.2","13,440.1","5.72M","2.64%"
"08/18/2021","13,484.6","13,440.1","13,796.2","13,395.6","5.87M","-0.33%"
"08/17/2021","13,529.1","14,018.7","14,018.7","13,440.1","8.48M","-3.49%"
"08/16/2021","14,018.7","14,241.2","14,330.2","13,974.2","8.69M","0.96%"
"08/13/2021","13,885.2","13,707.2","14,018.7","13,395.6","12.42M","3.65%"
"08/12/2021","13,395.6","12,461.1","13,395.6","12,416.6","13.16M","6.74%"
"08/11/2021","12,550.1","12,728.1","12,906.1","12,550.1","4.95M","-1.40%"
"08/10/2021","12,728.1","12,995.1","12,995.1","12,639.1","5.84M","0.00%"
"08/09/2021","12,728.1","12,639.1","12,906.1","12,505.6","4.27M","0.35%"
"08/06/2021","12,683.6","12,550.1","12,995.1","12,550.1","8.16M","1.06%"
"08/05/2021","12,550.1","12,060.5","12,639.1","11,927.0","6.31M","4.06%"
"08/04/2021","12,060.5","11,838.0","12,105.0","11,749.0","4.13M","2.65%"
"08/03/2021","11,749.0","11,927.0","11,971.5","11,704.5","3.10M","-0.75%"
"08/02/2021","11,838.0","12,016.0","12,105.0","11,838.0","3.29M","-1.48%"
"07/30/2021","12,016.0","12,016.0","12,238.5","11,971.5","4.25M","1.89%"
"07/29/2021","11,793.5","11,615.5","11,927.0","11,615.5","3.67M","2.71%"
"07/28/2021","11,482.0","11,437.5","11,704.5","11,393.0","2.38M","0.00%"
"07/27/2021","11,482.0","11,571.0","11,749.0","11,437.5","3.31M","0.78%"
"07/26/2021","11,393.0","11,214.9","11,482.0","11,170.4","2.13M","0.39%"
"07/23/2021","11,348.5","11,660.0","11,838.0","11,348.5","3.94M","-2.30%"
"07/22/2021","11,615.5","11,214.9","11,749.0","11,214.9","3.59M","3.57%"
"07/21/2021","11,214.9","11,214.9","11,482.0","11,170.4","1.91M","0.40%"
"07/20/2021","11,170.4","11,036.9","11,214.9","10,814.4","2.90M","0.80%"
"07/19/2021","11,081.4","11,393.0","11,482.0","10,903.4","4.27M","-5.32%"
"07/16/2021","11,704.5","11,882.5","11,971.5","11,704.5","2.28M","-1.50%"
"07/15/2021","11,882.5","11,393.0","12,060.5","11,348.5","3.71M","4.71%"
"07/14/2021","11,348.5","11,304.0","11,704.5","11,214.9","3.80M","0.79%"
