"Date","Price","Open","High","Low","Vol.","Change %"
"06/27/2023","13,650.0","13,700.0","13,700.0","13,450.0","34.40K","0.00%"
"06/26/2023","13,650.0","13,900.0","13,900.0","13,500.0","18.30K","-0.73%"
"06/23/2023","13,750.0","13,700.0","13,900.0","13,600.0","40.00K","0.36%"
"06/22/2023","13,700.0","13,750.0","13,750.0","13,650.0","26.80K","0.00%"
"06/21/2023","13,700.0","13,650.0","14,000.0","13,550.0","86.50K","1.11%"
"06/20/2023","13,550.0","13,550.0","13,600.0","13,400.0","25.90K","0.00%"
"06/19/2023","13,550.0","13,500.0","13,550.0","12,900.0","127.00K","0.37%"
"06/16/2023","13,500.0","13,550.0","13,650.0","13,450.0","42.10K","-0.37%"
"06/15/2023","13,550.0","13,500.0","13,600.0","13,400.0","38.10K","0.37%"
"06/14/2023","13,500.0","13,700.0","13,800.0","13,500.0","67.70K","-1.46%"
"06/13/2023","13,700.0","13,700.0","13,800.0","13,650.0","35.30K","0.00%"
"06/12/2023","13,700.0","13,700.0","13,850.0","13,550.0","83.20K","0.00%"
"06/09/2023","13,700.0","13,750.0","13,800.0","13,600.0","64.40K","-0.36%"
"06/08/2023","13,750.0","14,000.0","14,000.0","13,750.0","62.90K","-0.72%"
"06/07/2023","13,850.0","13,850.0","13,950.0","13,800.0","57.30K","0.36%"
"06/06/2023","13,800.0","13,900.0","14,000.0","13,750.0","97.50K","-0.36%"
"06/05/2023","13,850.0","14,100.0","14,200.0","13,850.0","116.70K","-1.77%"
"06/02/2023","14,100.0","14,600.0","14,650.0","14,000.0","88.90K","-2.76%"
"06/01/2023","14,500.0","13,850.0","14,650.0","13,850.0","295.80K","4.69%"
"05/31/2023","13,850.0","13,800.0","13,900.0","13,800.0","205.00K","0.00%"
"05/30/2023","13,850.0","13,850.0","13,850.0","13,750.0","42.60K","0.00%"
"05/29/2023","13,850.0","13,850.0","13,850.0","13,750.0","77.70K","0.00%"
"05/26/2023","13,850.0","13,800.0","13,850.0","13,800.0","36.90K","-0.36%"
"05/25/2023","13,900.0","13,950.0","13,950.0","13,800.0","25.30K","0.00%"
"05/24/2023","13,900.0","14,000.0","14,000.0","13,800.0","26.50K","0.36%"
"05/23/2023","13,850.0","13,850.0","14,000.0","13,800.0","9.80K","-0.72%"
"05/22/2023","13,950.0","14,000.0","14,000.0","13,800.0","20.30K","0.00%"
"05/19/2023","13,950.0","14,100.0","14,100.0","13,900.0","20.40K","-1.06%"
"05/18/2023","14,100.0","14,000.0","14,100.0","13,900.0","12.40K","0.71%"
"05/17/2023","14,000.0","14,000.0","14,050.0","13,800.0","28.20K","0.00%"
"05/16/2023","14,000.0","14,400.0","14,400.0","14,000.0","28.20K","-2.10%"
"05/15/2023","14,300.0","14,000.0","14,600.0","14,000.0","82.40K","2.14%"
"05/12/2023","14,000.0","14,000.0","14,000.0","13,900.0","13.00K","0.00%"
"05/11/2023","14,000.0","13,900.0","14,000.0","13,900.0","10.80K","0.72%"
"05/10/2023","13,900.0","13,850.0","13,900.0","13,800.0","12.50K","0.36%"
"05/09/2023","13,850.0","13,900.0","13,900.0","13,800.0","22.60K","-0.36%"
"05/08/2023","13,900.0","13,900.0","13,900.0","13,700.0","15.50K","0.00%"
"05/05/2023","13,900.0","13,900.0","13,950.0","13,800.0","22.50K","0.00%"
"05/04/2023","13,900.0","13,950.0","13,950.0","13,800.0","5.50K","-0.36%"
"04/28/2023","13,950.0","13,850.0","14,000.0","13,800.0","59.20K","1.09%"
"04/27/2023","13,800.0","13,650.0","13,800.0","13,450.0","33.60K","0.36%"
"04/26/2023","13,750.0","13,600.0","13,750.0","13,350.0","10.30K","0.00%"
"04/25/2023","13,750.0","13,700.0","13,800.0","13,550.0","10.10K","0.00%"
"04/24/2023","13,750.0","13,300.0","13,750.0","13,200.0","16.20K","0.00%"
"04/21/2023","13,750.0","13,750.0","13,750.0","12,850.0","17.30K","0.00%"
"04/20/2023","13,750.0","14,000.0","14,000.0","13,500.0","10.80K","-0.36%"
"04/19/2023","13,800.0","13,600.0","13,800.0","13,300.0","71.10K","1.47%"
"04/18/2023","13,600.0","13,500.0","13,600.0","13,400.0","16.30K","1.12%"
"04/17/2023","13,450.0","14,050.0","14,050.0","13,100.0","50.00K","-4.27%"
"04/14/2023","14,050.0","14,000.0","14,050.0","13,800.0","28.90K","0.36%"
"04/13/2023","14,000.0","13,850.0","14,150.0","13,800.0","42.90K","1.08%"
"04/12/2023","13,850.0","13,800.0","14,150.0","13,800.0","56.00K","-2.46%"
"04/11/2023","14,200.0","14,300.0","14,350.0","13,750.0","124.10K","-0.70%"
"04/10/2023","14,300.0","14,450.0","14,750.0","14,300.0","86.10K","-0.69%"
"04/07/2023","14,400.0","13,900.0","14,600.0","13,900.0","196.80K","3.60%"
"04/06/2023","13,900.0","13,800.0","13,950.0","13,700.0","183.40K","0.72%"
"04/05/2023","13,800.0","13,850.0","13,850.0","13,600.0","20.50K","0.00%"
"04/04/2023","13,800.0","13,800.0","13,800.0","13,650.0","55.10K","0.00%"
"04/03/2023","13,800.0","13,800.0","13,850.0","13,600.0","62.00K","0.36%"
"03/31/2023","13,750.0","13,750.0","13,750.0","13,600.0","61.40K","0.00%"
"03/30/2023","13,750.0","13,800.0","13,800.0","13,500.0","50.30K","-0.36%"
"03/29/2023","13,800.0","13,400.0","13,800.0","13,400.0","48.50K","0.00%"
"03/28/2023","13,800.0","13,850.0","13,850.0","13,450.0","128.70K","0.00%"
"03/27/2023","13,800.0","13,850.0","14,000.0","13,500.0","52.30K","-0.36%"
"03/24/2023","13,850.0","13,700.0","13,900.0","13,600.0","54.20K","0.00%"
"03/23/2023","13,850.0","13,750.0","13,850.0","13,650.0","46.50K","0.00%"
"03/22/2023","13,850.0","13,800.0","14,000.0","13,750.0","41.40K","0.36%"
"03/21/2023","13,800.0","14,000.0","14,100.0","13,800.0","19.90K","-1.43%"
"03/20/2023","14,000.0","14,150.0","14,150.0","13,800.0","42.50K","-0.71%"
"03/17/2023","14,100.0","13,600.0","14,350.0","13,600.0","64.80K","2.17%"
"03/16/2023","13,800.0","14,700.0","14,700.0","13,800.0","400.00K","-6.76%"
"03/15/2023","14,800.0","14,500.0","15,000.0","14,250.0","566.20K","0.68%"
"03/14/2023","14,700.0","15,200.0","15,200.0","14,300.0","264.10K","-4.23%"
"03/13/2023","15,350.0","15,400.0","15,550.0","14,900.0","332.30K","-0.32%"
"03/10/2023","15,400.0","15,900.0","15,900.0","15,400.0","199.40K","-4.35%"
"03/09/2023","16,100.0","15,800.0","16,200.0","15,800.0","320.80K","4.89%"
"03/08/2023","15,350.0","14,700.0","15,350.0","14,500.0","508.00K","6.97%"
"03/07/2023","14,350.0","13,600.0","14,400.0","13,600.0","103.60K","1.06%"
"03/06/2023","14,200.0","14,450.0","14,550.0","14,200.0","96.00K","-1.73%"
"03/03/2023","14,450.0","14,100.0","14,700.0","14,100.0","236.10K","1.76%"
"03/02/2023","14,200.0","14,000.0","14,200.0","13,800.0","136.70K","0.35%"
"03/01/2023","14,150.0","14,200.0","14,200.0","13,900.0","95.00K","-0.35%"
"02/28/2023","14,200.0","14,350.0","14,400.0","14,000.0","88.30K","-1.05%"
"02/27/2023","14,350.0","14,300.0","14,450.0","13,950.0","186.20K","-0.35%"
"02/24/2023","14,400.0","14,450.0","14,450.0","14,100.0","34.90K","1.41%"
"02/23/2023","14,200.0","14,300.0","14,300.0","14,000.0","51.10K","-0.70%"
"02/22/2023","14,300.0","14,150.0","14,500.0","14,150.0","123.20K","1.06%"
"02/21/2023","14,150.0","14,050.0","14,150.0","13,850.0","45.10K","0.71%"
"02/20/2023","14,050.0","13,900.0","14,050.0","13,850.0","164.80K","0.36%"
"02/17/2023","14,000.0","14,000.0","14,000.0","13,600.0","65.20K","2.94%"
"02/16/2023","13,600.0","13,100.0","13,600.0","13,000.0","216.00K","3.03%"
"02/15/2023","13,200.0","12,600.0","13,300.0","12,250.0","19.00K","1.15%"
"02/14/2023","13,050.0","13,100.0","13,100.0","12,600.0","26.30K","0.00%"
"02/13/2023","13,050.0","13,100.0","13,450.0","12,900.0","39.40K","-3.33%"
"02/10/2023","13,500.0","13,200.0","13,550.0","13,000.0","66.30K","0.00%"
"02/09/2023","13,500.0","13,300.0","13,500.0","13,150.0","31.60K","0.75%"
"02/08/2023","13,400.0","13,500.0","13,550.0","13,150.0","201.60K","0.75%"
"02/07/2023","13,300.0","13,150.0","13,500.0","13,100.0","48.10K","1.14%"
"02/06/2023","13,150.0","13,200.0","13,200.0","12,900.0","41.00K","-0.38%"
"02/03/2023","13,200.0","13,150.0","13,600.0","13,150.0","41.10K","0.38%"
"02/02/2023","13,150.0","12,600.0","13,200.0","12,500.0","221.40K","4.37%"
"02/01/2023","12,600.0","13,050.0","13,100.0","12,600.0","182.70K","-1.56%"
"01/31/2023","12,800.0","12,200.0","12,900.0","12,000.0","61.80K","4.07%"
"01/30/2023","12,300.0","11,500.0","12,300.0","11,500.0","97.20K","6.96%"
"01/27/2023","11,500.0","11,350.0","11,700.0","11,300.0","78.00K","0.00%"
"01/19/2023","11,500.0","11,500.0","11,500.0","11,050.0","25.20K","0.00%"
"01/18/2023","11,500.0","11,300.0","11,550.0","11,300.0","30.00K","0.00%"
"01/17/2023","11,500.0","11,700.0","11,700.0","11,300.0","27.90K","4.55%"
"01/16/2023","11,000.0","11,250.0","11,250.0","10,900.0","17.40K","-0.45%"
"01/13/2023","11,050.0","11,250.0","11,350.0","11,050.0","15.20K","-1.78%"
"01/12/2023","11,250.0","11,550.0","11,550.0","11,250.0","1.80K","-1.75%"
"01/11/2023","11,450.0","11,400.0","11,500.0","11,200.0","14.80K","0.00%"
"01/10/2023","11,450.0","10,850.0","11,550.0","10,850.0","13.10K","0.44%"
"01/09/2023","11,400.0","11,600.0","11,600.0","11,300.0","5.50K","-0.87%"
"01/06/2023","11,500.0","11,150.0","11,600.0","11,100.0","12.30K","-0.86%"
"01/05/2023","11,600.0","11,400.0","11,750.0","11,250.0","18.10K","0.00%"
"01/04/2023","11,600.0","11,500.0","12,000.0","11,400.0","7.70K","0.87%"
"01/03/2023","11,500.0","11,200.0","11,500.0","11,100.0","37.10K","2.68%"
"12/30/2022","11,200.0","11,100.0","11,350.0","11,100.0","21.70K","1.82%"
"12/29/2022","11,000.0","11,350.0","11,350.0","11,000.0","14.30K","-2.65%"
"12/28/2022","11,300.0","11,350.0","11,350.0","11,000.0","1.50K","0.00%"
"12/27/2022","11,300.0","11,300.0","11,300.0","10,800.0","12.20K","0.00%"
"12/26/2022","11,300.0","10,800.0","11,400.0","10,750.0","15.30K","-0.88%"
"12/23/2022","11,400.0","11,450.0","11,450.0","11,200.0","18.70K","0.88%"
"12/22/2022","11,300.0","11,450.0","11,450.0","11,200.0","12.80K","0.00%"
"12/21/2022","11,300.0","11,300.0","11,400.0","11,050.0","22.80K","0.00%"
"12/20/2022","11,300.0","11,450.0","11,450.0","11,000.0","26.70K","-0.88%"
"12/19/2022","11,400.0","11,350.0","11,450.0","11,250.0","58.70K","1.33%"
"12/16/2022","11,250.0","11,150.0","11,300.0","11,150.0","42.90K","0.00%"
"12/15/2022","11,250.0","11,200.0","11,250.0","11,050.0","15.90K","0.45%"
"12/14/2022","11,200.0","11,300.0","11,300.0","10,950.0","22.00K","1.82%"
"12/13/2022","11,000.0","11,250.0","11,250.0","10,800.0","6.50K","-0.90%"
"12/12/2022","11,100.0","11,200.0","11,200.0","10,900.0","33.90K","1.37%"
"12/09/2022","10,950.0","11,000.0","11,000.0","10,550.0","23.70K","-0.45%"
"12/08/2022","11,000.0","11,100.0","11,200.0","10,800.0","31.40K","1.38%"
"12/07/2022","10,850.0","10,550.0","10,850.0","10,300.0","59.00K","0.00%"
"12/06/2022","10,850.0","11,200.0","11,200.0","10,550.0","97.60K","-3.13%"
"12/05/2022","11,200.0","12,250.0","12,250.0","11,200.0","116.10K","-6.67%"
"12/02/2022","12,000.0","11,750.0","12,000.0","11,550.0","55.50K","3.00%"
"12/01/2022","11,650.0","11,100.0","11,750.0","11,100.0","217.20K","5.91%"
"11/30/2022","11,000.0","11,200.0","11,200.0","10,700.0","60.30K","0.00%"
"11/29/2022","11,000.0","11,150.0","11,150.0","10,700.0","53.40K","2.80%"
"11/28/2022","10,700.0","10,800.0","10,800.0","10,350.0","83.20K","2.88%"
"11/25/2022","10,400.0","10,800.0","10,800.0","10,400.0","44.20K","-0.95%"
"11/24/2022","10,500.0","10,200.0","10,750.0","10,150.0","29.60K","-2.33%"
"11/23/2022","10,750.0","10,850.0","10,950.0","10,200.0","133.90K","-0.92%"
"11/22/2022","10,850.0","10,500.0","11,100.0","10,100.0","74.00K","0.46%"
"11/21/2022","10,800.0","10,900.0","11,400.0","10,800.0","184.70K","-6.90%"
"11/18/2022","11,600.0","11,650.0","11,850.0","10,800.0","228.30K","0.00%"
"11/17/2022","11,600.0","12,400.0","12,400.0","11,050.0","303.90K","-2.11%"
"11/16/2022","11,850.0","10,800.0","11,850.0","10,350.0","385.50K","6.76%"
"11/15/2022","11,100.0","11,900.0","12,100.0","11,100.0","44.70K","-6.72%"
"11/14/2022","11,900.0","11,850.0","12,650.0","11,850.0","157.20K","-6.30%"
"11/11/2022","12,700.0","13,200.0","13,200.0","11,950.0","169.80K","-0.78%"
"11/10/2022","12,800.0","12,850.0","13,400.0","12,800.0","54.10K","-6.91%"
"11/09/2022","13,750.0","13,700.0","13,950.0","12,900.0","63.90K","-0.36%"
"11/08/2022","13,800.0","12,450.0","13,800.0","12,450.0","160.00K","3.37%"
"11/07/2022","13,350.0","14,600.0","14,600.0","13,350.0","82.50K","-6.97%"
"11/04/2022","14,350.0","14,350.0","14,550.0","13,800.0","50.30K","0.00%"
"11/03/2022","14,350.0","14,350.0","14,500.0","14,050.0","8.40K","0.00%"
"11/02/2022","14,350.0","14,800.0","14,900.0","14,300.0","47.40K","-2.38%"
"11/01/2022","14,700.0","14,600.0","14,700.0","14,100.0","58.60K","1.38%"
"10/31/2022","14,500.0","14,800.0","14,800.0","13,950.0","213.00K","-3.33%"
"10/28/2022","15,000.0","14,900.0","15,350.0","14,550.0","52.70K","1.69%"
"10/27/2022","14,750.0","14,550.0","14,750.0","14,100.0","98.80K","1.37%"
"10/26/2022","14,550.0","15,400.0","15,400.0","14,550.0","118.70K","-6.73%"
"10/25/2022","15,600.0","15,700.0","15,700.0","14,700.0","294.30K","-1.27%"
"10/24/2022","15,800.0","15,900.0","16,000.0","15,500.0","57.50K","-1.25%"
"10/21/2022","16,000.0","16,300.0","16,300.0","15,100.0","294.70K","-1.23%"
"10/20/2022","16,200.0","16,250.0","16,250.0","15,550.0","306.90K","-0.31%"
"10/19/2022","16,250.0","16,250.0","16,450.0","16,100.0","36.60K","0.00%"
