"Date","Price","Open","High","Low","Vol.","Change %"
"12/26/2023","12,100.0","12,200.0","12,200.0","12,050.0","177.30K","0.00%"
"12/25/2023","12,100.0","12,000.0","12,150.0","11,950.0","166.70K","0.83%"
"12/22/2023","12,000.0","12,050.0","12,100.0","11,900.0","157.00K","0.00%"
"12/21/2023","12,000.0","12,050.0","12,050.0","11,950.0","80.70K","0.00%"
"12/20/2023","12,000.0","12,050.0","12,150.0","11,950.0","73.30K","0.00%"
"12/19/2023","12,000.0","11,900.0","12,000.0","11,900.0","100.80K","0.42%"
"12/18/2023","11,950.0","11,950.0","12,150.0","11,950.0","274.90K","-0.83%"
"12/15/2023","12,050.0","12,250.0","12,250.0","11,850.0","585.70K","-0.41%"
"12/14/2023","12,100.0","12,200.0","12,350.0","12,100.0","258.20K","-0.41%"
"12/13/2023","12,150.0","12,450.0","12,650.0","12,000.0","336.20K","-2.41%"
"12/12/2023","12,450.0","12,500.0","12,600.0","12,400.0","201.80K","-0.40%"
"12/11/2023","12,500.0","12,450.0","12,600.0","12,400.0","207.00K","0.81%"
"12/08/2023","12,400.0","12,600.0","12,800.0","12,400.0","235.50K","-0.80%"
"12/07/2023","12,500.0","12,750.0","12,850.0","12,300.0","573.80K","-1.96%"
"12/06/2023","12,750.0","12,800.0","13,000.0","12,550.0","432.90K","-0.39%"
"12/05/2023","12,800.0","12,700.0","13,000.0","12,550.0","532.90K","0.79%"
"12/04/2023","12,700.0","12,300.0","12,850.0","12,300.0","1.02M","3.67%"
"12/01/2023","12,250.0","12,200.0","12,350.0","12,050.0","254.70K","0.41%"
"11/30/2023","12,200.0","11,850.0","12,200.0","11,650.0","797.00K","2.95%"
"11/29/2023","11,850.0","11,700.0","11,850.0","11,700.0","197.10K","1.72%"
"11/28/2023","11,650.0","11,850.0","11,850.0","11,600.0","205.40K","0.00%"
"11/27/2023","11,650.0","11,900.0","11,900.0","11,500.0","267.00K","-1.27%"
"11/24/2023","11,800.0","11,850.0","11,850.0","11,550.0","282.10K","-0.84%"
"11/23/2023","11,900.0","12,100.0","12,100.0","11,900.0","280.90K","-1.24%"
"11/22/2023","12,050.0","12,000.0","12,050.0","11,900.0","353.40K","0.84%"
"11/21/2023","11,950.0","12,100.0","12,100.0","11,900.0","231.50K","0.00%"
"11/20/2023","11,950.0","12,000.0","12,000.0","11,850.0","204.00K","-1.24%"
"11/17/2023","12,100.0","12,400.0","12,450.0","11,500.0","531.90K","-2.02%"
"11/16/2023","12,350.0","12,200.0","12,350.0","12,150.0","193.80K","0.00%"
"11/15/2023","12,350.0","12,450.0","12,450.0","12,300.0","381.60K","0.82%"
"11/14/2023","12,250.0","12,400.0","12,400.0","12,150.0","268.50K","-0.41%"
"11/13/2023","12,300.0","12,300.0","12,500.0","12,200.0","212.80K","0.00%"
"11/10/2023","12,300.0","12,000.0","12,450.0","12,000.0","502.30K","0.41%"
"11/09/2023","12,250.0","12,200.0","12,400.0","12,150.0","342.00K","0.41%"
"11/08/2023","12,200.0","11,500.0","12,250.0","11,350.0","436.00K","6.09%"
"11/07/2023","11,500.0","11,850.0","11,850.0","11,500.0","200.70K","-4.17%"
"11/06/2023","12,000.0","12,000.0","12,050.0","11,850.0","251.90K","2.13%"
"11/03/2023","11,750.0","12,000.0","12,100.0","11,700.0","244.30K","-0.42%"
"11/02/2023","11,800.0","11,200.0","11,850.0","11,150.0","436.10K","6.31%"
"11/01/2023","11,100.0","11,300.0","11,300.0","11,000.0","233.40K","-0.45%"
"10/31/2023","11,150.0","11,350.0","11,350.0","11,100.0","277.40K","-1.76%"
"10/30/2023","11,350.0","11,500.0","11,500.0","11,250.0","142.10K","-1.30%"
"10/27/2023","11,500.0","11,400.0","11,500.0","11,000.0","271.50K","0.88%"
"10/26/2023","11,400.0","12,200.0","12,200.0","11,400.0","565.00K","-6.94%"
"10/25/2023","12,250.0","12,350.0","12,400.0","12,200.0","132.50K","0.41%"
"10/24/2023","12,200.0","12,150.0","12,250.0","12,100.0","124.90K","0.41%"
"10/23/2023","12,150.0","12,500.0","12,500.0","12,050.0","221.80K","-2.02%"
"10/20/2023","12,400.0","12,000.0","12,400.0","12,000.0","386.80K","1.64%"
"10/19/2023","12,200.0","12,600.0","12,900.0","12,150.0","722.50K","-4.69%"
"10/18/2023","12,800.0","13,550.0","13,550.0","12,650.0","496.10K","-5.19%"
"10/17/2023","13,500.0","13,700.0","13,700.0","13,500.0","204.50K","-1.10%"
"10/16/2023","13,650.0","13,750.0","13,850.0","13,550.0","248.40K","-1.09%"
"10/13/2023","13,800.0","13,850.0","13,850.0","13,550.0","318.30K","-1.08%"
"10/12/2023","13,950.0","14,050.0","14,200.0","13,900.0","397.60K","-0.36%"
"10/11/2023","14,000.0","14,000.0","14,050.0","13,750.0","266.70K","0.00%"
"10/10/2023","14,000.0","13,800.0","14,200.0","13,800.0","473.90K","1.45%"
"10/09/2023","13,800.0","13,900.0","13,900.0","13,700.0","250.20K","-0.72%"
"10/06/2023","13,900.0","13,800.0","13,900.0","13,550.0","207.30K","0.72%"
"10/05/2023","13,800.0","13,600.0","13,900.0","13,500.0","531.80K","2.60%"
"10/04/2023","13,450.0","13,000.0","13,500.0","13,000.0","307.60K","0.75%"
"10/03/2023","13,350.0","13,800.0","14,050.0","13,350.0","575.90K","-3.26%"
"10/02/2023","13,800.0","13,700.0","14,100.0","13,700.0","432.10K","1.10%"
"09/29/2023","13,650.0","13,600.0","13,750.0","13,550.0","281.80K","1.49%"
"09/28/2023","13,450.0","13,550.0","13,600.0","13,250.0","284.70K","-0.37%"
"09/27/2023","13,500.0","13,500.0","13,650.0","13,100.0","346.40K","0.00%"
"09/26/2023","13,500.0","13,300.0","13,750.0","13,100.0","846.90K","1.50%"
"09/25/2023","13,300.0","14,500.0","14,500.0","13,300.0","686.10K","-6.99%"
"09/22/2023","14,300.0","14,600.0","14,600.0","14,000.0","1.09M","-3.38%"
"09/21/2023","14,800.0","15,000.0","15,150.0","14,700.0","575.20K","-0.34%"
"09/20/2023","14,850.0","14,400.0","14,900.0","14,350.0","506.70K","1.71%"
"09/19/2023","14,600.0","15,100.0","15,100.0","14,300.0","898.40K","-2.01%"
"09/18/2023","14,900.0","15,400.0","15,450.0","14,750.0","887.10K","-3.25%"
"09/15/2023","15,400.0","15,800.0","15,850.0","15,400.0","558.20K","-2.53%"
"09/14/2023","15,800.0","15,700.0","15,800.0","15,500.0","1.32M","0.96%"
"09/13/2023","15,650.0","15,400.0","15,850.0","15,400.0","1.82M","1.95%"
"09/12/2023","15,350.0","15,200.0","15,350.0","15,100.0","587.40K","0.33%"
"09/11/2023","15,300.0","15,500.0","15,600.0","15,200.0","1.58M","0.00%"
"09/08/2023","15,300.0","15,300.0","15,300.0","15,100.0","848.60K","1.32%"
"09/07/2023","15,100.0","15,250.0","15,700.0","15,100.0","1.46M","0.00%"
"09/06/2023","15,100.0","15,150.0","15,200.0","14,850.0","874.10K","0.00%"
"09/05/2023","15,100.0","15,100.0","15,250.0","15,050.0","686.40K","1.34%"
"08/31/2023","14,900.0","14,750.0","15,150.0","14,750.0","1.29M","2.05%"
"08/30/2023","14,600.0","14,300.0","14,600.0","14,250.0","686.50K","2.46%"
"08/29/2023","14,250.0","14,500.0","14,600.0","14,250.0","892.10K","-0.70%"
"08/28/2023","14,350.0","14,600.0","14,600.0","14,300.0","377.90K","0.35%"
"08/25/2023","14,300.0","14,750.0","14,850.0","14,300.0","948.80K","-2.39%"
"08/24/2023","14,650.0","14,200.0","14,650.0","14,200.0","1.11M","4.27%"
"08/23/2023","14,050.0","14,200.0","14,300.0","14,000.0","464.20K","0.36%"
"08/22/2023","14,000.0","14,200.0","14,300.0","13,300.0","1.51M","-1.41%"
"08/21/2023","14,200.0","14,650.0","14,750.0","14,050.0","993.40K","-3.07%"
"08/18/2023","14,650.0","15,750.0","15,750.0","14,650.0","1.98M","-6.98%"
"08/17/2023","15,750.0","16,000.0","16,100.0","15,650.0","3.32M","-2.48%"
"08/16/2023","16,150.0","16,250.0","16,650.0","16,000.0","1.84M","-0.31%"
"08/15/2023","16,200.0","16,650.0","16,700.0","16,000.0","1.86M","-2.11%"
"08/14/2023","16,550.0","16,400.0","16,800.0","16,350.0","984.50K","1.22%"
"08/11/2023","16,350.0","16,400.0","16,500.0","15,900.0","1.52M","-0.30%"
"08/10/2023","16,400.0","16,950.0","16,950.0","16,350.0","1.68M","-3.24%"
"08/09/2023","16,950.0","17,000.0","17,100.0","16,850.0","1.09M","-0.29%"
"08/08/2023","17,000.0","17,500.0","17,500.0","17,000.0","1.36M","-1.73%"
"08/07/2023","17,300.0","17,050.0","17,450.0","16,900.0","2.18M","2.37%"
"08/04/2023","16,900.0","17,000.0","17,050.0","16,750.0","1.16M","0.00%"
"08/03/2023","16,900.0","17,000.0","17,050.0","16,800.0","1.06M","-0.29%"
"08/02/2023","16,950.0","16,800.0","17,100.0","16,750.0","1.00M","0.89%"
"08/01/2023","16,800.0","16,850.0","17,400.0","16,800.0","2.32M","-0.30%"
"07/31/2023","16,850.0","16,650.0","16,850.0","16,600.0","1.06M","0.90%"
"07/28/2023","16,700.0","16,700.0","16,850.0","16,450.0","1.37M","0.00%"
"07/27/2023","16,700.0","17,000.0","17,000.0","16,000.0","2.19M","-1.47%"
"07/26/2023","16,950.0","17,100.0","17,100.0","16,700.0","1.58M","-0.88%"
"07/25/2023","17,100.0","17,450.0","17,500.0","17,050.0","1.19M","-2.01%"
"07/24/2023","17,450.0","17,200.0","17,650.0","17,000.0","2.10M","2.05%"
"07/21/2023","17,100.0","17,100.0","17,250.0","17,000.0","1.69M","0.59%"
"07/20/2023","17,000.0","16,700.0","17,150.0","16,600.0","2.41M","1.80%"
"07/19/2023","16,700.0","16,950.0","17,000.0","16,650.0","1.11M","-1.47%"
"07/18/2023","16,950.0","16,900.0","17,050.0","16,700.0","1.45M","0.00%"
"07/17/2023","16,950.0","17,200.0","17,200.0","16,800.0","1.27M","-0.29%"
"07/14/2023","17,000.0","16,600.0","17,000.0","16,600.0","1.73M","2.41%"
"07/13/2023","16,600.0","16,950.0","16,950.0","16,450.0","1.65M","-0.90%"
"07/12/2023","16,750.0","16,800.0","17,000.0","16,600.0","819.60K","0.00%"
"07/11/2023","16,750.0","17,250.0","17,300.0","16,700.0","2.16M","-2.62%"
"07/10/2023","17,200.0","17,200.0","17,300.0","16,850.0","1.41M","0.00%"
"07/07/2023","17,200.0","16,700.0","17,200.0","16,500.0","1.08M","2.99%"
"07/06/2023","16,700.0","16,900.0","16,900.0","16,500.0","1.14M","-1.76%"
"07/05/2023","17,000.0","16,650.0","17,200.0","16,650.0","2.57M","3.66%"
"07/04/2023","16,400.0","16,500.0","16,500.0","16,100.0","1.10M","0.61%"
"07/03/2023","16,300.0","16,300.0","16,750.0","16,250.0","979.90K","0.62%"
"06/30/2023","16,200.0","16,100.0","16,200.0","15,950.0","820.50K","0.00%"
"06/29/2023","16,200.0","16,300.0","16,800.0","16,000.0","1.25M","-0.61%"
"06/28/2023","16,300.0","16,500.0","16,500.0","16,250.0","732.60K","-0.91%"
"06/27/2023","16,450.0","16,500.0","16,700.0","16,250.0","1.29M","0.92%"
"06/26/2023","16,300.0","16,300.0","16,300.0","15,700.0","2.02M","0.62%"
"06/23/2023","16,200.0","16,300.0","16,500.0","16,050.0","2.26M","-0.31%"
"06/22/2023","16,250.0","16,500.0","16,500.0","16,100.0","1.19M","0.00%"
"06/21/2023","16,250.0","15,300.0","16,250.0","15,000.0","4.85M","6.91%"
"06/20/2023","15,200.0","14,950.0","15,250.0","14,850.0","836.10K","2.36%"
"06/19/2023","14,850.0","14,950.0","15,000.0","14,550.0","741.20K","1.02%"
"06/16/2023","14,700.0","14,700.0","15,050.0","14,700.0","942.70K","0.00%"
"06/15/2023","14,700.0","14,850.0","14,900.0","14,650.0","633.80K","-1.34%"
"06/14/2023","14,900.0","15,200.0","15,200.0","14,850.0","492.30K","-1.00%"
"06/13/2023","15,050.0","15,200.0","15,250.0","15,050.0","410.30K","-0.66%"
"06/12/2023","15,150.0","15,000.0","15,150.0","14,900.0","574.40K","1.00%"
"06/09/2023","15,000.0","15,150.0","15,200.0","14,800.0","1.27M","-0.99%"
"06/08/2023","15,150.0","15,500.0","15,600.0","15,150.0","954.60K","-2.88%"
"06/07/2023","15,600.0","15,150.0","15,600.0","15,150.0","2.04M","3.65%"
"06/06/2023","15,050.0","15,000.0","15,200.0","14,850.0","872.50K","0.00%"
"06/05/2023","15,050.0","15,050.0","15,200.0","14,950.0","817.40K","0.00%"
"06/02/2023","15,050.0","15,100.0","15,400.0","14,850.0","1.80M","0.33%"
"06/01/2023","15,000.0","15,050.0","15,100.0","14,850.0","1.05M","-0.66%"
"05/31/2023","15,100.0","15,400.0","15,400.0","15,000.0","1.13M","-0.66%"
"05/30/2023","15,200.0","14,800.0","15,250.0","14,600.0","2.42M","4.11%"
"05/29/2023","14,600.0","14,550.0","14,600.0","14,350.0","1.28M","1.74%"
"05/26/2023","14,350.0","14,400.0","14,550.0","14,300.0","704.60K","0.00%"
"05/25/2023","14,350.0","14,050.0","14,600.0","14,050.0","875.90K","0.70%"
"05/24/2023","14,250.0","14,250.0","14,350.0","14,100.0","695.60K","0.35%"
"05/23/2023","14,200.0","14,550.0","14,550.0","14,150.0","468.90K","-1.39%"
"05/22/2023","14,400.0","13,800.0","14,450.0","13,800.0","925.40K","4.35%"
"05/19/2023","13,800.0","13,850.0","13,900.0","13,600.0","442.90K","0.00%"
"05/18/2023","13,800.0","14,100.0","14,150.0","13,800.0","743.00K","-1.78%"
"05/17/2023","14,050.0","14,350.0","14,350.0","14,050.0","394.00K","-1.06%"
"05/16/2023","14,200.0","14,450.0","14,450.0","14,100.0","540.20K","0.00%"
"05/15/2023","14,200.0","14,500.0","14,600.0","14,100.0","480.70K","-1.73%"
"05/12/2023","14,450.0","14,250.0","14,650.0","14,100.0","814.20K","1.40%"
"05/11/2023","14,250.0","14,200.0","14,400.0","14,200.0","625.00K","1.06%"
"05/10/2023","14,100.0","14,150.0","14,150.0","13,950.0","491.60K","0.36%"
"05/09/2023","14,050.0","14,100.0","14,250.0","14,000.0","314.50K","0.00%"
"05/08/2023","14,050.0","14,150.0","14,200.0","14,000.0","304.40K","-0.71%"
"05/05/2023","14,150.0","14,100.0","14,150.0","13,850.0","497.40K","0.00%"
"05/04/2023","14,150.0","13,650.0","14,150.0","13,650.0","972.10K","2.91%"
"04/28/2023","13,750.0","13,600.0","13,800.0","13,600.0","321.80K","1.48%"
"04/27/2023","13,550.0","13,550.0","13,900.0","13,550.0","472.00K","0.00%"
"04/26/2023","13,550.0","13,700.0","13,700.0","13,450.0","653.00K","-0.37%"
"04/25/2023","13,600.0","13,950.0","14,000.0","13,600.0","568.60K","-0.73%"
"04/24/2023","13,700.0","13,750.0","14,050.0","13,650.0","869.80K","-2.49%"
"04/21/2023","14,050.0","14,300.0","14,400.0","13,900.0","2.02M","-3.44%"
"04/20/2023","14,550.0","14,500.0","14,750.0","14,500.0","597.00K","-0.34%"
"04/19/2023","14,600.0","14,950.0","14,950.0","14,600.0","380.20K","-1.35%"
"04/18/2023","14,800.0","14,750.0","14,900.0","14,600.0","740.60K","0.68%"
"04/17/2023","14,700.0","14,500.0","14,700.0","14,450.0","192.10K","1.38%"
"04/14/2023","14,500.0","14,650.0","14,750.0","14,500.0","610.00K","-0.68%"
"04/13/2023","14,600.0","14,650.0","14,800.0","14,550.0","449.60K","-0.34%"
"04/12/2023","14,650.0","14,850.0","14,900.0","14,600.0","607.50K","-0.68%"
"04/11/2023","14,750.0","14,500.0","14,800.0","14,500.0","1.17M","0.34%"
"04/10/2023","14,700.0","15,300.0","15,450.0","14,700.0","2.38M","-4.55%"
"04/07/2023","15,400.0","15,300.0","15,400.0","15,150.0","902.60K","0.33%"
"04/06/2023","15,350.0","15,400.0","15,750.0","15,300.0","1.58M","-0.65%"
"04/05/2023","15,450.0","15,500.0","15,600.0","15,200.0","1.34M","-0.96%"
"04/04/2023","15,600.0","15,650.0","15,800.0","15,450.0","1.90M","0.32%"
"04/03/2023","15,550.0","15,250.0","15,550.0","15,050.0","1.42M","2.98%"
"03/31/2023","15,100.0","15,350.0","15,400.0","15,100.0","1.41M","-1.63%"
"03/30/2023","15,350.0","15,700.0","15,750.0","15,200.0","1.40M","-1.29%"
"03/29/2023","15,550.0","15,300.0","15,850.0","15,300.0","1.21M","1.63%"
"03/28/2023","15,300.0","15,600.0","15,950.0","15,300.0","2.51M","-0.65%"
"03/27/2023","15,400.0","15,300.0","15,400.0","15,100.0","1.02M","1.32%"
"03/24/2023","15,200.0","15,600.0","15,650.0","15,050.0","1.39M","-1.62%"
"03/23/2023","15,450.0","15,300.0","15,650.0","15,150.0","1.12M","0.98%"
"03/22/2023","15,300.0","14,950.0","15,600.0","14,900.0","2.55M","3.03%"
"03/21/2023","14,850.0","15,050.0","15,050.0","14,500.0","569.40K","1.71%"
"03/20/2023","14,600.0","14,650.0","15,200.0","14,600.0","846.10K","-1.35%"
"03/17/2023","14,800.0","15,000.0","15,000.0","14,700.0","406.70K","0.00%"
"03/16/2023","14,800.0","15,000.0","15,000.0","14,750.0","696.20K","-1.99%"
"03/15/2023","15,100.0","14,950.0","15,100.0","14,500.0","876.30K","5.23%"
"03/14/2023","14,350.0","14,900.0","15,100.0","14,200.0","1.71M","-3.69%"
"03/13/2023","14,900.0","14,700.0","15,200.0","14,700.0","1.04M","0.00%"
"03/10/2023","14,900.0","15,150.0","15,300.0","14,850.0","1.88M","-3.25%"
"03/09/2023","15,400.0","15,600.0","15,800.0","15,400.0","1.85M","-1.28%"
"03/08/2023","15,600.0","15,200.0","15,650.0","15,200.0","1.41M","1.30%"
"03/07/2023","15,400.0","14,650.0","15,500.0","14,600.0","2.01M","5.12%"
"03/06/2023","14,650.0","15,000.0","15,150.0","14,600.0","667.00K","0.00%"
"03/03/2023","14,650.0","14,500.0","15,000.0","14,400.0","1.64M","1.38%"
"03/02/2023","14,450.0","14,500.0","14,800.0","14,400.0","513.10K","-1.03%"
"03/01/2023","14,600.0","14,000.0","14,650.0","14,000.0","838.30K","4.29%"
"02/28/2023","14,000.0","14,900.0","15,000.0","14,000.0","1.16M","-4.44%"
"02/27/2023","14,650.0","14,600.0","15,250.0","14,550.0","1.06M","-2.66%"
"02/24/2023","15,050.0","15,300.0","15,700.0","15,000.0","1.33M","0.00%"
"02/23/2023","15,050.0","14,200.0","15,050.0","14,050.0","1.69M","6.74%"
"02/22/2023","14,100.0","14,600.0","15,350.0","14,100.0","2.14M","-6.00%"
"02/21/2023","15,000.0","15,500.0","15,700.0","15,000.0","1.31M","-2.91%"
"02/20/2023","15,450.0","14,900.0","15,500.0","14,800.0","2.14M","4.39%"
"02/17/2023","14,800.0","15,050.0","15,300.0","14,650.0","1.12M","-1.33%"
"02/16/2023","15,000.0","15,050.0","15,050.0","14,600.0","1.36M","0.33%"
"02/15/2023","14,950.0","14,050.0","15,000.0","13,950.0","2.43M","6.41%"
"02/14/2023","14,050.0","14,500.0","14,500.0","13,750.0","904.80K","-1.75%"
"02/13/2023","14,300.0","13,400.0","14,300.0","13,100.0","2.26M","6.32%"
"02/10/2023","13,450.0","13,100.0","13,750.0","13,100.0","868.40K","2.67%"
"02/09/2023","13,100.0","13,300.0","13,500.0","13,000.0","493.60K","-0.76%"
"02/08/2023","13,200.0","13,250.0","13,350.0","12,150.0","566.80K","1.54%"
"02/07/2023","13,000.0","13,550.0","13,600.0","12,500.0","807.30K","-2.99%"
"02/06/2023","13,400.0","13,550.0","13,750.0","13,000.0","346.60K","-2.19%"
"02/03/2023","13,700.0","13,300.0","13,800.0","13,200.0","647.70K","3.79%"
"02/02/2023","13,200.0","13,200.0","13,500.0","12,800.0","880.60K","-1.12%"
"02/01/2023","13,350.0","14,350.0","14,400.0","13,350.0","1.22M","-6.97%"
"01/31/2023","14,350.0","13,750.0","14,350.0","13,500.0","1.17M","3.99%"
"01/30/2023","13,800.0","13,700.0","14,100.0","13,700.0","1.84M","1.10%"
"01/27/2023","13,650.0","13,350.0","13,900.0","13,350.0","915.50K","2.63%"
"01/19/2023","13,300.0","13,100.0","13,800.0","12,850.0","1.22M","1.92%"
"01/18/2023","13,050.0","13,950.0","13,950.0","12,950.0","1.41M","-2.97%"
"01/17/2023","13,450.0","13,450.0","13,800.0","13,050.0","1.31M","0.75%"
"01/16/2023","13,350.0","12,900.0","13,350.0","12,900.0","1.05M","3.49%"
"01/13/2023","12,900.0","13,300.0","13,450.0","12,500.0","1.94M","-1.53%"
"01/12/2023","13,100.0","12,500.0","13,100.0","12,400.0","1.78M","5.65%"
"01/11/2023","12,400.0","12,500.0","12,500.0","12,000.0","1.20M","5.98%"
"01/10/2023","11,700.0","11,100.0","11,700.0","11,100.0","1.46M","6.85%"
"01/09/2023","10,950.0","11,100.0","11,400.0","10,950.0","365.20K","-1.35%"
"01/06/2023","11,100.0","11,400.0","11,600.0","10,900.0","443.20K","-3.06%"
"01/05/2023","11,450.0","11,450.0","11,700.0","11,300.0","494.00K","0.44%"
"01/04/2023","11,400.0","11,600.0","11,700.0","11,100.0","845.10K","3.17%"
"01/03/2023","11,050.0","10,400.0","11,050.0","10,400.0","662.10K","6.76%"
"12/30/2022","10,350.0","10,500.0","10,500.0","10,250.0","235.30K","0.49%"
"12/29/2022","10,300.0","10,250.0","10,550.0","10,250.0","130.60K","-1.44%"
"12/28/2022","10,450.0","10,500.0","10,600.0","10,050.0","214.00K","2.45%"
"12/27/2022","10,200.0","9,650.0","10,400.0","9,650.0","382.80K","3.55%"
"12/26/2022","9,850.0","10,250.0","10,300.0","9,800.0","374.10K","-3.90%"
"12/23/2022","10,250.0","10,250.0","10,350.0","10,000.0","153.70K","0.00%"
"12/22/2022","10,250.0","10,650.0","10,700.0","10,150.0","185.50K","-1.44%"
"12/21/2022","10,400.0","10,400.0","10,600.0","9,960.0","539.70K","0.48%"
"12/20/2022","10,350.0","11,000.0","11,100.0","10,350.0","1.28M","-6.76%"
"12/19/2022","11,100.0","11,100.0","11,350.0","10,950.0","786.10K","1.37%"
"12/16/2022","10,950.0","10,650.0","11,100.0","10,400.0","810.90K","2.34%"
"12/15/2022","10,700.0","10,750.0","10,750.0","10,600.0","161.90K","0.47%"
"12/14/2022","10,650.0","10,950.0","11,150.0","10,600.0","478.20K","-1.39%"
"12/13/2022","10,800.0","11,000.0","11,000.0","10,400.0","424.20K","-1.82%"
"12/12/2022","11,000.0","11,000.0","11,300.0","10,800.0","638.20K","1.85%"
"12/09/2022","10,800.0","10,300.0","10,800.0","10,150.0","707.40K","4.85%"
"12/08/2022","10,300.0","10,050.0","10,550.0","10,050.0","353.70K","2.49%"
"12/07/2022","10,050.0","10,050.0","10,250.0","10,000.0","410.50K","-1.95%"
"12/06/2022","10,250.0","10,500.0","10,700.0","10,250.0","1.11M","-2.38%"
"12/05/2022","10,500.0","10,700.0","10,700.0","10,300.0","471.20K","1.94%"
"12/02/2022","10,300.0","10,050.0","10,300.0","9,970.0","440.50K","0.49%"
"12/01/2022","10,250.0","10,150.0","10,600.0","10,150.0","688.30K","0.49%"
"11/30/2022","10,200.0","9,800.0","10,350.0","9,800.0","783.40K","2.00%"
"11/29/2022","10,000.0","9,890.0","10,050.0","9,600.0","868.70K","6.16%"
"11/28/2022","9,420.0","8,870.0","9,420.0","8,870.0","833.60K","6.92%"
"11/25/2022","8,810.0","8,780.0","8,850.0","8,710.0","210.20K","2.68%"
"11/24/2022","8,580.0","8,510.0","8,720.0","8,460.0","239.70K","-1.83%"
"11/23/2022","8,740.0","9,000.0","9,010.0","8,720.0","288.10K","-2.67%"
"11/22/2022","8,980.0","8,640.0","9,110.0","8,630.0","612.60K","3.94%"
"11/21/2022","8,640.0","8,420.0","8,780.0","8,420.0","256.20K","1.77%"
"11/18/2022","8,490.0","8,300.0","8,500.0","7,950.0","327.50K","2.29%"
"11/17/2022","8,300.0","8,350.0","8,350.0","8,010.0","229.10K","3.88%"
"11/16/2022","7,990.0","6,950.0","7,990.0","6,950.0","777.80K","6.96%"
"11/15/2022","7,470.0","7,550.0","8,000.0","7,470.0","815.80K","-6.97%"
"11/14/2022","8,030.0","8,000.0","8,410.0","7,900.0","451.00K","-5.08%"
"11/11/2022","8,460.0","8,550.0","8,770.0","8,450.0","481.40K","-0.12%"
"11/10/2022","8,470.0","9,100.0","9,100.0","8,470.0","788.40K","-6.92%"
"11/09/2022","9,100.0","9,400.0","9,400.0","9,060.0","219.30K","0.00%"
"11/08/2022","9,100.0","8,500.0","9,300.0","8,500.0","312.30K","0.44%"
"11/07/2022","9,060.0","9,760.0","9,800.0","9,060.0","469.00K","-6.98%"
"11/04/2022","9,740.0","10,000.0","10,200.0","9,600.0","240.70K","-3.56%"
"11/03/2022","10,100.0","10,000.0","10,150.0","9,860.0","288.00K","0.00%"
"11/02/2022","10,100.0","10,150.0","10,250.0","9,900.0","232.20K","-0.49%"
"11/01/2022","10,150.0","10,200.0","10,200.0","10,000.0","330.80K","1.50%"
"10/31/2022","10,000.0","9,950.0","10,200.0","9,810.0","408.70K","-0.99%"
"10/28/2022","10,100.0","9,860.0","10,150.0","9,750.0","353.10K","2.43%"
"10/27/2022","9,860.0","9,580.0","9,900.0","9,500.0","311.90K","4.12%"
"10/26/2022","9,470.0","9,510.0","9,950.0","9,450.0","296.20K","-0.53%"
"10/25/2022","9,520.0","9,700.0","10,050.0","9,050.0","795.30K","-1.86%"
"10/24/2022","9,700.0","10,500.0","10,800.0","9,680.0","477.40K","-6.73%"
"10/21/2022","10,400.0","11,300.0","11,300.0","10,400.0","425.90K","-6.73%"
"10/20/2022","11,150.0","11,250.0","11,400.0","11,000.0","356.00K","-0.89%"
"10/19/2022","11,250.0","11,300.0","11,400.0","11,050.0","144.80K","0.00%"
"10/18/2022","11,250.0","11,100.0","11,350.0","11,100.0","264.80K","1.35%"
"10/17/2022","11,100.0","10,900.0","11,350.0","10,800.0","245.20K","0.00%"
"10/14/2022","11,100.0","11,200.0","11,300.0","10,900.0","270.70K","1.83%"
"10/13/2022","10,900.0","10,800.0","11,050.0","10,600.0","191.70K","0.00%"
"10/12/2022","10,900.0","10,450.0","11,150.0","10,300.0","306.40K","4.31%"
"10/11/2022","10,450.0","11,350.0","11,350.0","10,350.0","261.50K","-5.86%"
"10/10/2022","11,100.0","10,100.0","11,250.0","10,100.0","491.00K","3.26%"
"10/07/2022","10,750.0","11,550.0","11,550.0","10,750.0","872.50K","-6.93%"
"10/06/2022","11,550.0","12,400.0","12,400.0","11,550.0","501.00K","-6.85%"
"10/05/2022","12,400.0","12,350.0","12,500.0","12,000.0","366.40K","3.33%"
"10/04/2022","12,000.0","12,900.0","13,200.0","12,000.0","545.00K","-6.61%"
"10/03/2022","12,850.0","13,900.0","13,950.0","12,850.0","565.50K","-6.88%"
"09/30/2022","13,800.0","14,000.0","14,000.0","13,300.0","460.60K","-2.13%"
"09/29/2022","14,100.0","14,700.0","14,750.0","14,050.0","511.80K","-1.40%"
"09/28/2022","14,300.0","14,700.0","14,900.0","14,300.0","539.20K","-3.70%"
"09/27/2022","14,850.0","14,350.0","14,950.0","14,100.0","752.00K","3.85%"
"09/26/2022","14,300.0","14,700.0","14,900.0","13,950.0","689.60K","-4.03%"
"09/23/2022","14,900.0","15,350.0","15,350.0","14,850.0","426.40K","-0.67%"
"09/22/2022","15,000.0","14,711.5","15,048.1","14,615.4","626.40K","1.96%"
"09/21/2022","14,711.5","14,663.5","14,855.8","14,519.2","335.10K","0.33%"
"09/20/2022","14,663.5","14,423.1","14,663.5","14,375.0","317.70K","1.67%"
"09/19/2022","14,423.1","14,711.5","14,807.7","14,423.1","535.30K","-1.96%"
